"Id","IsDeleted","MasterRecordId","Name","Type","ParentId","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","BillingLatitude","BillingLongitude","BillingGeocodeAccuracy","ShippingStreet","ShippingCity","ShippingState","ShippingPostalCode","ShippingCountry","ShippingLatitude","ShippingLongitude","ShippingGeocodeAccuracy","Phone","Fax","AccountNumber","Website","Sic","Industry","AnnualRevenue","NumberOfEmployees","Ownership","TickerSymbol","Description","Rating","Site","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","Jigsaw","JigsawCompanyId","AccountSource","SicDesc","Current_Participant__c","Provider_Type__c","Org_ID__c","Primary_Email__c","Participation_Level__c","Alternate_ID__c","Primary_Address__Street__s","Primary_Address__City__s","Primary_Address__PostalCode__s","Primary_Address__StateCode__s","Primary_Address__CountryCode__s","Primary_Address__Latitude__s","Primary_Address__Longitude__s","Primary_Address__GeocodeAccuracy__s","Year_6_Milestone_Pass_Rate__c","Additional_Addresses__c","TIN_s__c","Sites__c","County_s__c","Location_Type__c","NCQA_Status__c","TI_Program_Participation__c","Clinic_NPI_s__c","Year_6_Incentive_Payment__c","DBA_Name__c","Primary_Contact__c","ACO__c","Justice_Decision__c","Competitive_Region__c","Justice_Contact_Name__c","JusticePartnerEmails__c","TI_Participation_Level__c","Current_Participant_Status__c","QIC_Attendance__c","TI_Eligibility__c"
"001Hs00003At6fAIAR","0","","CHA- Yuma (North End)","Clinic","001Hs000037iLeyIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","CHA- Yuma (North End)","jgleeson@chaarizona.com","","","410 S. Maiden Lane, Yuma, AZ 85364","","","","","","","","","","870728628","","","None","None","New TI Participant","1194223941","","","Jessica Gleeson","","Primary","Yuma- Yuma Probation","Ryan Byrd","Mbyrd@courts.az.gov","","","",""
"001Hs00003At6fBIAR","0","","COPE- 5thStreet","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- 5thStreet","criminaljustice@copecommunityservices.org","","","5401 E. 5th Street, Tucson, AZ 85711","","","","","","","","","","860363717","","","None","None","New TI Participant","1033509070","","","Robin Egbert","","Secondary","N. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fCIAR","0","","COPE- Craycroft","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- Craycroft","criminaljustice@copecommunityservices.org","","","620 N. Craycroft Tucson, AZ 85711","","","","","","","","","","860363717","","","None","None","New TI Participant","1871901033","","","Robin Egbert","","Primary","N. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fDIAR","0","","COPE- LaCholla","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- LaCholla","criminaljustice@copecommunityservices.org","","","1501 W. Commerce Court, Tucson, AZ 85746","","","","","","","","","","860363717","","","None","None","New TI Participant","1891965703","","","Robin Egbert","","Primary","S. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fEIAR","0","","COPE- Lakeside","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- Lakeside","criminaljustice@copecommunityservices.org","","","8050 E. Lakeside Parkway, Tucson, AZ 85730","","","","","","","","","","860363717","","","None","None","New TI Participant","1417029448","","","Robin Egbert","","Secondary","S. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fFIAR","0","","COPE- Los Altos","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- Los Altos","criminaljustice@copecommunityservices.org","","","3332 N. Los Altos Avenue, Tucson, AZ 85705","","","","","","","","","","860363717","","","None","None","New TI Participant","1821160847","","","Robin Egbert","","Secondary","N. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fGIAR","0","","COPE- Mesquite","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- Mesquite","criminaljustice@copecommunityservices.org","","","2435 N. Castro Avenue, Tucson, AZ 85705","","","","","","","","","","860363717","","","None","None","New TI Participant","1174895569","","","Robin Egbert","","Primary","N. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fHIAR","0","","COPE- Northwest","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- Northwest","criminaljustice@copecommunityservices.org","","","5840 N. La Cholla Blvd, Tucson, AZ 85741","","","","","","","","","","860363717","","","None","None","New TI Participant","1164888558","","","Robin Egbert","","Secondary","N. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fIIAR","0","","COPE- Riverbend","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- Riverbend","criminaljustice@copecommunityservices.org","","","3138 E. Prince Road, Tucson, AZ 85716","","","","","","","","","","860363717","","","None","None","New TI Participant","1649947599","","","Robin Egbert","","Secondary","N. Tucson- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fJIAR","0","","COPE- VillaVerde","Clinic","001Hs000037iLeJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","COPE- VillaVerde","criminaljustice@copecommunityservices.org","","","1660 W. Commerce Point Place, Green Valley, AZ 85614","","","","","","","","","","860363717","","","None","None","New TI Participant","1730547134","","","Robin Egbert","","Primary","S. Pima- Pima Probation","David Quan, Domingo Corona","dquan@sc.pima.gov;dcorona@sc.pima.gov","","","",""
"001Hs00003At6fKIAR","0","","Golden Health Initiative- Tempe","Clinic","001Hs000037iLdoIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2024-10-18 16:08:05","2024-10-18 00:00:00","","","","","1","JUSTICE","Golden Health Initiative- Tempe","jdunn@goldenhealthinitiative.com","","","909 W. Grove Parkway, #1015, Tempe, AZ 85283","","","","","","","","","","842210241","","","None","None","New TI Participant","1699308460","","","Jim Dunn","","Primary","E. Maricopa- ADCRR","estewart1@azadc.gov; lgann@azadc.gov; rmckone@azadc.gov","estewart1@azadc.gov; lgann@azadc.gov; rmckone@azadc.gov","","","",""
"001Hs00003At6fLIAR","0","","NOAH- Cholla","Clinic","001Hs000037iLdJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","NOAH- Cholla","knickerson@noahhelps.org","","","8705 E. McDowell Road, Scottsdale, AZ 85257","","","","","","","","","","273188239","","","None","None","New TI Participant","1477956290","","","Kerry Nickerson(RN)","","Secondary","Scottsdale- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fMIAR","0","","NOAH- Copperwood","Clinic","001Hs000037iLdJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","NOAH- Copperwood","knickerson@noahhelps.org","","","11851 N. 51st Avenue, Suite B110, Glendale, AZ 85304","","","","","","","","","","273188239","","","None","None","New TI Participant","1629515218","","","Kerry Nickerson(RN)","","Primary","NW. Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fNIAR","0","","NOAH- DM","Clinic","001Hs000037iLdJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","NOAH- DM","knickerson@noahhelps.org","","","9015 N. 3rd Street, Phoenix, AZ 85020","","","","","","","","","","273188239","","","None","None","New TI Participant","1649659236","","","Kerry Nickerson(RN)","","Secondary","N. Central Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fOIAR","0","","NOAH- MT","Clinic","001Hs000037iLdJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","NOAH- MT","knickerson@noahhelps.org","","","4131 N. 24th Street, Suite B102 Phoenix, AZ 85016","","","","","","","","","","273188239","","","None","None","New TI Participant","1265979850","","","Kerry Nickerson(RN)","","Secondary","Central Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fPIAR","0","","NOAH- Palomino","Clinic","001Hs000037iLdJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","NOAH- Palomino","knickerson@noahhelps.org","","","16251 N. Cave Creek Phoenix, AZ 85032","","","","","","","","","","273188239","","","None","None","New TI Participant","1972907129","","","Kerry Nickerson(RN)","","Primary","N. Central Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fQIAR","0","","NOAH- Venado","Clinic","001Hs000037iLdJIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","NOAH- Venado","knickerson@noahhelps.org","","","20440 N. 27th Ave. Phoenix, AZ 85027","","","","","","","","","","273188239","","","None","None","New TI Participant","1437607389","","","Kerry Nickerson(RN)","","Secondary","NW. Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fRIAR","0","","Nomi Health - Phoenix","Clinic","001Hs000037iLf1IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Nomi Health - Phoenix","allyson.morgan@nomihealth.com","","","3336 N. 32nd Street, Phoenix, AZ 85016","","","","","","","","","","882510161","","","None","None","New TI Participant","1184354532","","","Allyson Morgan","","Primary","Central Maricopa- ADCRR","Leslie Baxter","lbaxley@azadc.gov","","","",""
"001Hs00003At6fSIAR","0","","Northsight Recovery- NSR Tempe","Clinic","001Hs000037iLf0IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Northsight Recovery- NSR Tempe","sgallo@northsightrecovery.com","","","1440 E. Southern Avenue, Tempe, AZ 85282","","","","","","","","","","873799807","","","None","None","New TI Participant","1477212306","","","Shawn Gallo","","Primary","S. Central Maricopa- Maricopa Probation","Leigh Rupert","Leigh.Rupert@jbazmc.maricopa.gov","","","",""
"001Hs00003At6fTIAR","0","","Northsight Recovery- NSR2 Mesa","Clinic","001Hs000037iLf0IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Northsight Recovery- NSR2 Mesa","sgallo@northsightrecovery.com","","","605 Gilbert Road, Mesa, AZ 85203","","","","","","","","","","873799807","","","None","None","New TI Participant","TBD","","","Shawn Gallo","","Primary","E. Maricopa- Maricopa Probation","Leigh Rupert","Leigh.Rupert@jbazmc.maricopa.gov","","","",""
"001Hs00003At6fUIAR","0","","Pinal Hispanic Council- Casa Grande","Clinic","001Hs000037iLeVIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Pinal Hispanic Council- Casa Grande","rvarela@pinalhispaniccouncil.org","","","1667 N. Trekell Rd, Suite 101, Casa Grande, AZ 85122","","","","","","","","","","860585274","","","None","None","New TI Participant","1063112092","","","Ralph Varela","","Primary","Pinal- Pinal Probation","Teresa Fuller","Teresa.fuller@pinal.gov","","","",""
"001Hs00003At6fVIAR","0","","Pinal Hispanic Council- Coolidge","Clinic","001Hs000037iLeVIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Pinal Hispanic Council- Coolidge","rvarela@pinalhispaniccouncil.org","","","556 S. Arizona Blvd, Coolidge, AZ 85128","","","","","","","","","","860585274","","","None","None","New TI Participant","1720185903","","","Ralph Varela","","Secondary","Pinal- Pinal Probation","Teresa Fuller","Teresa.fuller@pinal.gov","","","",""
"001Hs00003At6fWIAR","0","","Pinal Hispanic Council- Eloy","Clinic","001Hs000037iLeVIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Pinal Hispanic Council- Eloy","rvarela@pinalhispaniccouncil.org","","","107 E. 4th Street, Eloy, AZ 85131","","","","","","","","","","860585274","","","None","None","New TI Participant","1235271404","","","Ralph Varela","","Secondary","Pinal- Pinal Probation","Teresa Fuller","Teresa.fuller@pinal.gov","","","",""
"001Hs00003At6fXIAR","0","","RCFBH- 1453 San Luis","Clinic","001Hs000037iLdWIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","RCFBH- 1453 San Luis","aherrera@rcfbh.org","","","1453 S. Main Street, Suite 6, San Luis, AZ 85349","","","","","","","","","","651170616","","","None","None","New TI Participant","1659037844","","","Alma Herrera","","Secondary","Yuma- ADCRR & Yuma Probation","Mike Byrd, Rod McKone","rmckone@azadc.gov; mbyrd@courts.az.gov","","","",""
"001Hs00003At6fYIAR","0","","RCFBH- 214 Somerton","Clinic","001Hs000037iLdWIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","RCFBH- 214 Somerton","jherrera@rcfbh.org","","","214 W. Main Street, Somerton, AZ 85350","","","","","","","","","","651170616","","","None","None","New TI Participant","1972891349","","","Jorge Herrera","","Primary","Yuma- ADCRR & Yuma Probation","Mike Byrd, Rod McKone","rmckone@azadc.gov; mbyrd@courts.az.gov","","","",""
"001Hs00003At6fZIAR","0","","RCFBH- Kingman","Clinic","001Hs000037iLdWIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","RCFBH- Kingman","auramirez@rcfbh.org","","","2302 Stockton Hill Road, Suite E-G, Kingman, AZ 86401","","","","","","","","","","651170616","","","None","None","New TI Participant","1609561828","","","Augusto Ramirez","","Secondary","NW. Mohave- Mohave Probation","Alan Palomino","apalomin@courts.az.gov","","","",""
"001Hs00003At6faIAB","0","","RCFBH- Lake Havasu","Clinic","001Hs000037iLdWIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","RCFBH- Lake Havasu","mpenuelas@rcfbh.org","","","1980 Mesquite Avenue, Units 102 & 103, Lake Havasu, AZ 86403","","","","","","","","","","651170616","","","None","None","New TI Participant","1154051753","","","Marisol Penuelas","","Primary","S. Mohave- Mohave Probation","Alan Palomino","apalomin@courts.az.gov","","","",""
"001Hs00003At6fbIAB","0","","RCFBH- Parker","Clinic","001Hs000037iLdWIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","RCFBH- Parker","jpatch@rcfbh.org","","","601 Riverside, Suite 4, Parker, AZ 85344","","","","","","","","","","651170616","","","None","None","New TI Participant","1841838034","","","Jenni Patch","","Primary","La Paz- La Paz Probation","Dianna Blankenship","dblankenship@courts.az.gov","","","",""
"001Hs00003At6fcIAB","0","","Sanctuary Sober Living","Clinic","001Hs000037iLdQIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","JUSTICE","Sanctuary Sober Living","ulonda@sanctuaryrc.com","","","11645 N. Cave Creek Road, Phoenix, AZ 85020","","","","","","","","","","464000604","","","None","None","New TI Participant","1629649132","","","Ulonda Old Coyote","","Primary","N. Central Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fdIAB","0","","SBHS- BullHead Cty ORS","Clinic","001Hs000037iLeBIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","SBHS- BullHead Cty ORS","lauriemo@sbhservices.org","","","809 Hancock Road, Suite 1/ 817 Hancock Road, Suite 2, Bullhead City, AZ 86442","","","","","","","","","","860290033","","","None","None","New TI Participant","1386932523","","","Laurie Moles","","Secondary","NW. Mohave- Mohave Probation","Alissa Hardy","ahardy@courts.az.gov","","","",""
"001Hs00003At6feIAB","0","","SBHS- KingmanOC","Clinic","001Hs000037iLeBIAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","SBHS- KingmanOC","apriltho@sbhservices.org","","","2215 Hualupai Mountain Road, Suite H&I, Kingman, AZ 86402","","","","","","","","","","860290033","","","None","None","New TI Participant","1851610117","","","April Thornton","","Primary","NW. Mohave- Mohave Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","donb@mohave.gov; ThompT@mohave.gov; APalomin@courts.az.gov; JFrisby@courts.az.gov","","","",""
"001Hs00003At6ffIAB","0","","Scottsdale Recovery Centers- Scottsdale","Clinic","001Hs000037iLdnIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","JUSTICE","Scottsdale Recovery Centers- Scottsdale","michelle@scottsdalerecovery.com","","","8149 N. 87th Place, Scottdale, AZ 85258","","","","","","","","","","833961380","","","None","None","New TI Participant","1558824730","","","Michelle Sproule","","Primary","Scottsdale- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6fgIAB","0","","Spectrum- Bob","Clinic","001Hs000037iLdzIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Spectrum- Bob","shawnh@spectrumhg.org","","","3274 Bob Drive, Prescott Valley, AZ 86314","","","","","","","","","","860207499","","","None","None","New TI Participant","1063298792","","","Shawn Hatch","","Primary","Prescott/Valley- Yavapai Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","Bryan.Prieto@yavapaiaz.gov; Beya.Thayer@YavapaiAZ.Gov; Shawnh@spectrumhealthcare-group.org; Leslie.Horton@YavapaiAZ.gov","","","",""
"001Hs00003At6fhIAB","0","","Spectrum- CottonWood","Clinic","001Hs000037iLdzIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Spectrum- CottonWood","shawnh@spectrumhg.org","","","8 E. Cottonwood Street, Building A, Cottonwood, AZ 86326","","","","","","","","","","860207499","","","None","None","New TI Participant","1487635389/ 1962644625","","","Shawn Hatch","","Secondary","Cottonwood- Yavapai Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","Bryan.Prieto@yavapaiaz.gov; Beya.Thayer@YavapaiAZ.Gov; Shawnh@spectrumhealthcare-group.org; Leslie.Horton@YavapaiAZ.gov","","","",""
"001Hs00003At6fiIAB","0","","Spectrum- Crossings","Clinic","001Hs000037iLdzIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Spectrum- Crossings","shawnh@spectrumhg.org","","","3633 Crossings Drive, Prescott, AZ 86305","","","","","","","","","","860207499","","","None","None","New TI Participant","1053834218/ 1285148502","","","Shawn Hatch","","Secondary","Prescott/Valley- Yavapai Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","Bryan.Prieto@yavapaiaz.gov; Beya.Thayer@YavapaiAZ.Gov; Shawnh@spectrumhealthcare-group.org; Leslie.Horton@YavapaiAZ.gov","","","",""
"001Hs00003At6fjIAB","0","","Spectrum- FinnieFlat","Clinic","001Hs000037iLdzIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Spectrum- FinnieFlat","shawnh@spectrumhg.org","","","452 W. Finnie Flat Road, Camp Verde, AZ 86322","","","","","","","","","","860207499","","","None","None","New TI Participant","1952487019/ 1124566559","","","Shawn Hatch","","Secondary","Cottonwood- Yavapai Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","Bryan.Prieto@yavapaiaz.gov; Beya.Thayer@YavapaiAZ.Gov; Shawnh@spectrumhealthcare-group.org; Leslie.Horton@YavapaiAZ.gov","","","",""
"001Hs00003At6fkIAB","0","","Spectrum- Mingus","Clinic","001Hs000037iLdzIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Spectrum- Mingus","shawnh@spectrumhg.org","","","651 W. Mingus Ave, Cottonwood, AZ 86326","","","","","","","","","","860207499","","","None","None","New TI Participant","1912311093/ 1043623978","","","Shawn Hatch","","Primary","Cottonwood- Yavapai Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","Bryan.Prieto@yavapaiaz.gov; Beya.Thayer@YavapaiAZ.Gov; Shawnh@spectrumhealthcare-group.org; Leslie.Horton@YavapaiAZ.gov","","","",""
